CHV_FTPROD_MATRICULA;FLG_EMPREGADO;FLG_EVADIU;FLG_BOLSA_ESTUDO_NAO;FLG_BOLSA_ESTUDO_SIM;FLG_0_DISC;FLG_1_DISC;FLG_2_DISC;FLG_3_DISC;FLG_IDAP_ABAIXO;FLG_IDAP_ACIMA;PERC_FALTA_00;PERC_FALTA_10;PERC_FALTA_15;PERC_FALTA_20;PERC_FALTA_25;QTD_BOLETOS_0;QTD_BOLETOS_1;QTD_BOLETOS_2;QTD_BOLETOS_3
6619141629356EVADIDO;1;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6619161079343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619171349366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619181659346MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619191249312MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6619201349366MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619221589365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619231559364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619241239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6619251239343DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619261349365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619271569364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661928939321EVADIDO;1;1;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
6619291449365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619301359337EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619311179349MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661932939325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619331399365MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
661934869317MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619351449343DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619361349365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661938959360MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619391579346MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6619401399298MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
661941889366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619421349366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619431129364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619441249312EVADIDO;0;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6619451569364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619461559339MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6619481239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6619491629356DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619501399365DESISTENTE;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
661951719319MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619531349366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619541349366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661955699356DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619571239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6619581449365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661959829327EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619601359337EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619611589365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619621369364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619631299319MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6619641249312MATRICULADO;0;0;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
6619651319339MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619671349366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619681239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6619691249317MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619701639366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661971699356MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619721399365DESISTENTE;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
661973869317MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619741449365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619751239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
661976719319MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619771299364MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
6619781349366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661979679321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661981809352MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661982889325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619831449343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619841629356TRANCADO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619861569364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619881249312MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
661989949364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661990699356MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619911449323MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619921529325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661993699366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
661994889325EVADIDO;0;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6619951629356MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619961589365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619981639317MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6619991559364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620001639366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620011349366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620021299319MATRICULADO;0;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
662003859364DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620041249317MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620051329325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620071299343MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662008969319MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662009679321MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620101239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662011699366MATRICULADO;0;0;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
662012889325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620131449343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662014939321EVADIDO;0;1;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
6620151629356MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662016809352MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662017699356MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620181589365DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620191349366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662020859364EVADIDO;0;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620211559339MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620221249312MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662023889325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620241299343MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6620251449343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662026939325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620271299319MATRICULADO;0;0;0;1;0,00;0;1;0;1;0;1;0;0;0;0;1;0;0;0
6620281249317MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620301239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662031679321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662032889366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620331299343MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662035699356MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620361629356MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620381559364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662039939321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620401239343EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620411449343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662042859364MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620431299343MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6620441379319MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662045939325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620461079341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620471659321EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620481639366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620491449365MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620501629356MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620511299323MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
6620521349366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620531559364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620551239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620561449343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662057889325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662058719321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662059699356MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620601559339MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662061809349MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620621569364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620641449365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620651449343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662066889325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620671299364MATRICULADO;0;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
662068939321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662069709319MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6620701299323MATRICULADO;0;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
6620711589365MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662072809349MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620731559339MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620741079341EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620761639371MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620771449365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662078939321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620791329341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662080959298MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620811259341EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620821309364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620831079341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620841299323EVADIDO;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6620851529325EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662086709319MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6620871629356MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620881449343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662089809349MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620901079366EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662091909364MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6620921449365MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620931239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620941309364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620951299323MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662096939321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620971559339MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6620981639371MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6620991559364EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662100709319DESISTENTE;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6621011529321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621021589365MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662103809349MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621041079341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662105889325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662106909364MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6621071299323MATRICULADO;0;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
6621081449343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621091309364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662110939321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621111449346EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621121529321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621131559339MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621141079325EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662115711924TRANCADO;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662115959298MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662116719366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621171449365DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621181659321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621191299323MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6621201449343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662121909352MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6621221259341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621231079325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621241309364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662125809349MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621261299323MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662127939325EVADIDO;1;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662128719366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662129969319MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621301079341EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621311309364DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621321639371MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621331259341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621341529321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662135709319MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6621361559339MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6621371299323MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662138939321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621391079325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621401309364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621411239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662142889325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621431059323MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662144719364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662145909364MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662146809349MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621471259341MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621481589365DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621491529321EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621501449346MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621511309364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621521079325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662153939321EVADIDO;1;1;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
6621541559364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621551559339DESISTENTE;0;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662156719366MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621571239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662158709319MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6621591639371MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662160909364MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662161889325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621621299323EVADIDO;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6621631259341MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621641449343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621651309364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621661569364MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6621671589365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621681559339MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621691449365DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621701299323EVADIDO;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662171939341MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621731239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6621741529321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621751079325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662176759321MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
662177909352EVADIDO;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662178909364MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6621791259341MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
662180889325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621811299323MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
662182939321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621831589365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621841309370MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621851079325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621861079341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621871449365MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621881239343MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
6621891299323MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
6621901309370EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621921309370MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
6621931079325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
